result,評価項目,評価表現,評判情報
"",描写力,は良いです,個性的な単が揃うペンタックスのカメラを使っていて、描写力は関係無くサードパーティー製の単を使うのに抵抗がある方は、買わない方が良いです。
"",描写力,はいいですね,しかし，描写力はいいですね。
"",描写力,に優れた,それでいて描写力に優れたレンズです。
"",描写力,もありません,描写力も悪くありません。
"",描写力,がある,買って損はしないレンズです開放での描写はちょっと甘いですが、一段絞れば隅まで解像してくれます二段絞った時が、一番描写力がある様に思います操作性:フォーカスから切り替えなしで、マニュアルフォーカスに移行できる。
"",描写力,も良好です,描写力も良好です。
"",描写力,が高いので,描写力が高いので自分の腕が上がったかのような錯覚に陥る。
"",描写力,にある,5Dの購入に合わせ、思い切って描写力に定評のあるEF24-70mmF2.8Lを購入した。
"",描写力,は素晴らしいです,レンズを持って構えてからAFが動いたとき、指がリングにかかってしまっていることはありますが、慣れの問題でしょう(^_^;描写力は素晴らしいです。
"",描写力,も気に入っています,描写力も気に入っています。
"",描写力,が感じます,画質は全体的に○ですが、最大撮影倍率付近では描写力が弱く感じます。
"",描写力,は良いと,この領域のレンズとしては描写力は良いと思います。
"",描写力,が高いので,描写力が高いので自分の腕が上がったかのような錯覚に陥る。
"",描写力,にある,5Dの購入に合わせ、思い切って描写力に定評のあるEF24-70mmF2.8Lを購入した。
"",描写力,を考えると,300mmが使えて尚且つ描写力を考えると、かなりお値打ちのあるレンズだと思います。
"",描写力,のある,EF24mmF1.4Lに比べますと、歪曲が少なくて人の目で見る感じに近い描写力のあるレンズだと思います。
"",描写力,はいいですね,しかし，描写力はいいですね。
"",描写力,がいいので,シグマの28-300と持ってましたがこちらの方が描写力がいいので今も手元にあります。
"",描写力,のある,低価格で描写力のある同スペックのシグマの後発ということもあり人気知名度ともあまりないこのレンズでありますが、オススメ望遠レンズの1本だと思います。
"",描写力,は高く,聞いていたよりも描写力は高く、AFの合焦速度もUSMと比べて遜色ありません。
"",描写力,も良く,描写力も良く、ISの効きも結構良いです。
"",描写力,はあります,ISO100で撮影した風景の描写力は、EOS30D+純正レンズで撮影した写真よりも綺麗な時があります。
