result,評価項目,評価表現,評判情報
"",悪さ,はありますが,尚、MFでの使い勝手の悪さは確かにありますが、AFの性能がかなり高いと思われるので、MFの必要性を全く感じさせません。
"",悪さ,がなります,あまりカメラに詳しくないですが液晶でみる画質の悪さが気になります。
"",ボリューム感,が良い,40Dにはこの位のボリューム感がバランスが良い。
"",ボリューム感,があり,IXYでは10のスクエアなデザインの方が人気が高いようですが、810ISの丸みを帯びたボディはボリューム感があり、私はこちらの方が好みです。
"",使用頻度,はありません,コラボショットとピクチャーギフトは発想は面白く、動作もまずまずですが、同じカメラを持っている人を探すのが難しいので使用頻度は上がりそうにありません。
"",使用頻度,が高い,マニュアル撮影が出来ないものの、手軽なスナップ用として一番使用頻度が高いデジカメなので今後も使い続ける予定です。
"",使用頻度,も高く,使用頻度も高く、かなり乱雑に使ってますので概観はぼろぼろですが、まだまだ使っていくつもりです。
"",使用頻度,が高いので,私は広角系レンズの使用頻度が高いので、このレンズの欠点でもあるピントの甘さに関しては多少の不安もありました。
"",使用頻度,が高いです,焦点距離設定も適切で一番使用頻度が高いです。
"",使用頻度,が高い,ただ、直接カメラから充電出来ないのは、防水性から考えると仕方ないかなぁと思いますが、逆に予備の電池があると充電もカメラからしなくて良いので、現場みたいに頻繁に使用頻度が高い場合には良いかと思います。
"",使用頻度,の高い,文句なく一番使用頻度の高いレンズです。
"",使用頻度,の高い,確かに11倍ズームなので、色収差がかなりあったり(純正のNCやNXだと楽に除去できますが、最近使用頻度の高いSILKYPIXでは半手動なので手間がかかるし、バッチ処理しづらい。JPEGで撮る人は要注意レンズ)、歪みも結構ある。
"",使用頻度,が高く,現在もっとも使用頻度が高く、80-200mmとともに、交換レンズの二本柱になりました。
"",使用頻度,が高い,私が持っている広角レンズでは一番使用頻度が高いレンズです。
"",使用頻度,が高いので,写りはチョット中途半端な感があるのですが、以外と使用頻度が高いので重宝してるのが実感です。
"",使用頻度,が高い,総合的にいって、便利な焦点距離、軽さと小ささ、AFの早さから非常に使い勝手が良く、実際に最も使用頻度が高いため、買ってよかったと思っています。
